work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
1.0,3,2,57,0.004278286052787468,21,0.1643312101910828,84,0.0,74,1
1.0,3,2,57,0.0032580793786612253,21,0.12484076433121019,84,0.0,74,1
1.0,3,2,147,0.008711248601329559,21,0.3359235668789809,84,0.0,74,1
1.0,3,2,147,0.004781807411307839,21,0.1838216560509554,84,0.0,74,1
1.0,3,2,90,0.0016784045284012374,7,0.08439490445859872,31,0.0,27,1
1.0,3,2,90,0.0013493056012637396,7,0.06847133757961783,31,0.0,27,1
1.0,2,2,33,0.004989139735404462,21,0.19184713375796178,84,0.0,74,0
1.0,2,2,33,0.0017047324425722371,21,0.06471337579617835,84,0.0,74,0
1.0,3,2,120,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
1.0,3,2,120,0.0023366023826762324,21,0.08917197452229299,84,0.0,74,1
1.0,2,2,57,0.00590442967155927,21,0.2272764331210191,12,0.0,11,1
1.0,2,2,57,0.0033583558217600206,21,0.12872229299363055,12,0.0,11,1
1.0,2,2,147,0.011367076943329165,21,0.43872611464968153,84,1.0,74,1
1.0,2,2,147,0.0074244717962219445,21,0.28611464968152867,84,1.0,74,1
1.0,0,2,46,0.0038833673402224704,21,0.14904458598726114,84,0.0,74,1
1.0,0,2,46,0.0030935299150924764,21,0.11847133757961784,84,0.0,74,1
1.0,2,2,57,0.0030293556243006646,21,0.11598726114649682,84,0.0,74,1
1.0,2,2,57,0.0021858750740472582,21,0.08333757961783439,84,0.0,74,1
1.0,3,2,81,0.007437635753307444,21,0.28662420382165604,84,0.0,74,1
1.0,3,2,81,0.006252879615612453,21,0.24076433121019108,84,0.0,74,1
1.0,3,2,90,0.005275455802014085,21,0.20292993630573247,84,0.0,74,1
1.0,3,2,90,0.004146646481932468,21,0.1592356687898089,84,0.0,74,1
1.0,3,2,90,0.005956690581188705,21,0.22929936305732482,84,1.0,74,1
1.0,3,2,90,0.004031461857434344,21,0.15477707006369426,84,1.0,74,1
1.0,2,2,57,0.005463042190482458,21,0.21019108280254775,84,0.0,74,1
1.0,2,2,57,0.004640294872638715,21,0.17834394904458598,84,0.0,74,1
1.0,1,2,81,0.005323570065161588,21,0.20479235668789808,84,0.0,74,1
1.0,1,2,81,0.0027398802079905216,21,0.10478216560509554,84,0.0,74,1
1.0,1,2,46,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
1.0,1,2,46,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
1.0,3,2,46,0.0034884486276574736,21,0.1337579617834395,84,1.0,74,1
1.0,3,2,46,0.0028302507733824786,21,0.10828025477707007,84,1.0,74,1
1.0,2,2,120,0.005463042190482458,21,0.21019108280254775,84,0.0,74,1
1.0,2,2,120,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
1.0,3,2,90,0.004315309682090436,21,0.16576433121019107,84,0.0,74,1
1.0,3,2,90,0.0036488843546370036,21,0.13996815286624203,84,0.0,74,1
1.0,3,2,17,0.009083130388994932,21,0.3503184713375796,84,1.0,74,1
1.0,3,2,17,0.006450338971894952,21,0.2484076433121019,84,1.0,74,1
1.0,2,2,90,0.0066148884354637,21,0.25477707006369427,84,0.0,74,1
1.0,2,2,90,0.004541565194497466,21,0.17452229299363056,84,0.0,74,1
1.0,2,2,49,0.0036167972092410973,21,0.13872611464968151,84,0.0,74,1
1.0,2,2,49,0.0017146054103863622,21,0.06509554140127388,84,0.0,74,1
1.0,3,2,120,0.005528861975909958,21,0.2127388535031847,84,1.0,74,1
1.0,3,2,120,0.004936483907062463,21,0.18980891719745221,84,1.0,74,1
1.0,3,2,46,0.003104521819258869,21,0.11889681528662421,84,0.0,74,1
1.0,3,2,46,0.0015113210030935297,21,0.057226751592356684,84,0.0,74,1
1.0,3,2,90,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
1.0,3,2,90,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
1.0,1,2,85,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
1.0,1,2,85,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
1.0,2,2,57,0.004146646481932468,21,0.1592356687898089,84,0.0,74,1
1.0,2,2,57,0.0018429539919699858,21,0.07006369426751592,84,0.0,74,1
1.0,3,2,90,0.004502073323240966,21,0.1729936305732484,84,0.0,74,1
1.0,3,2,90,0.002849996709010728,21,0.10904458598726113,84,0.0,74,1
1.0,3,2,54,0.008622391891002435,21,0.332484076433121,84,0.0,74,1
1.0,3,2,54,0.00526558283419996,21,0.20254777070063693,84,0.0,74,1
1.0,2,2,90,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
1.0,2,2,90,0.00264595537418548,21,0.10114649681528662,84,0.0,74,1
1.0,2,2,90,0.004804844336207464,21,0.18471337579617833,84,0.0,74,1
1.0,2,2,90,0.004015006911077469,21,0.15414012738853503,84,0.0,74,1
1.0,2,2,90,0.0066148884354637,21,0.25477707006369427,84,0.0,74,1
1.0,2,2,90,0.004541565194497466,21,0.17452229299363056,84,0.0,74,1
1.0,3,2,46,0.004146646481932468,21,0.1592356687898089,84,0.0,74,1
1.0,3,2,46,0.003159349700519976,21,0.12101910828025478,84,0.0,74,1
1.0,3,2,33,0.005627591654051208,21,0.2165605095541401,84,0.0,74,0
1.0,3,2,33,0.0021588889620219836,21,0.08229299363057324,84,0.0,74,0
1.0,2,2,143,0.0066148884354637,21,0.25477707006369427,6,1.0,6,1
1.0,2,2,143,0.006121240044757454,21,0.2356687898089172,6,1.0,6,1
1.0,1,2,57,0.006532613703679325,21,0.2515923566878981,84,0.0,74,1
1.0,1,2,57,0.004920028960705588,21,0.18917197452229298,84,0.0,74,1
1.0,3,2,146,0.007360297505430132,21,0.2836305732484076,84,0.0,74,1
1.0,3,2,146,0.005222799973672086,21,0.2008917197452229,84,0.0,74,1
1.0,3,2,90,0.004426380569999342,21,0.1700636942675159,84,1.0,74,1
1.0,3,2,90,0.002938030672020009,21,0.11245222929936305,84,1.0,74,1
1.0,3,2,90,0.00529849272691371,21,0.2038216560509554,84,1.0,74,1
1.0,3,2,90,0.0043111959455012176,21,0.16560509554140126,84,1.0,74,1
1.0,0,2,146,0.00801026788652669,21,0.30878980891719743,84,0.0,74,1
1.0,0,2,146,0.00590732574211808,21,0.2273885350318471,84,0.0,74,1
1.0,0,2,57,0.00011840979398407162,21,0.003309554140127388,58,0.5,52,0
1.0,0,2,27,0.00011847561376949903,21,0.0033121019108280254,58,0.5,52,0
1.0,3,2,127,0.004146646481932468,21,0.1592356687898089,84,0.0,74,1
1.0,3,2,127,0.002501151846244981,21,0.09554140127388534,84,0.0,74,1
1.0,3,2,146,0.010514710722043045,21,0.4057324840764331,84,0.0,74,1
1.0,3,2,146,0.005463042190482458,21,0.21019108280254775,84,0.0,74,1
1.0,3,2,90,0.008940630553544396,21,0.34480254777070063,84,1.0,74,1
1.0,3,2,90,0.0063766208122161515,21,0.24555414012738852,84,1.0,74,1
1.0,0,2,46,0.0019129862436648454,6,0.08298343949044586,61,0.0,55,1
1.0,0,2,46,0.0012008819851247283,6,0.05235668789808917,61,0.0,55,1
1.0,3,2,90,0.005160271177515961,21,0.19847133757961782,84,0.0,74,1
1.0,3,2,90,0.0025768445994866053,21,0.09847133757961783,84,0.0,74,1
1.0,3,2,17,0.007756861712630816,21,0.29898089171974523,84,1.0,74,1
1.0,3,2,17,0.00468307773316659,21,0.18,84,1.0,74,1
1.0,3,2,46,0.0061278220233002036,21,0.23592356687898086,84,0.0,74,1
1.0,3,2,46,0.0031988415717764756,21,0.12254777070063694,84,0.0,74,1
1.0,2,2,147,0.005963272559731455,21,0.22955414012738853,84,0.0,74,0
1.0,2,2,147,0.0028434147304679785,21,0.10878980891719744,84,0.0,74,0
1.0,3,2,46,0.0046040939906535905,21,0.17694267515923567,84,0.0,74,1
1.0,3,2,46,0.002353057329033107,21,0.08980891719745222,84,0.0,74,1
1.0,3,2,54,0.006845257684459948,21,0.26369426751592356,84,1.0,74,1
1.0,3,2,54,0.0038833673402224704,21,0.14904458598726114,84,1.0,74,1
1.0,3,2,90,0.0067794378990324485,21,0.2611464968152866,84,0.0,74,1
1.0,3,2,90,0.0040643717501480945,21,0.15605095541401273,84,0.0,74,1
1.0,0,2,145,0.0022773645757914827,21,0.08687898089171975,84,1.0,74,1
1.0,0,2,145,0.001049825577568617,21,0.03936305732484076,84,1.0,74,1
1.0,2,2,90,0.005430132297768709,21,0.20891719745222928,84,0.0,74,1
1.0,2,2,90,0.003225169485947476,21,0.12356687898089172,84,0.0,74,1
1.0,2,2,2,0.006121240044757454,21,0.2356687898089172,84,1.0,74,1
1.0,2,2,2,0.005463042190482458,21,0.21019108280254775,84,1.0,74,1
1.0,0,2,46,0.00131639570854999,6,0.05732484076433121,30,0.0,26,1
1.0,0,2,46,0.0011847561376949912,6,0.051662420382165605,30,0.0,26,1
1.0,3,2,90,0.0015138550648324885,7,0.07643312101910828,31,0.0,27,1
1.0,3,2,90,0.0008556572105574935,7,0.0445859872611465,31,0.0,27,1
0.75,2,2,143,0.0013822154939774896,6,0.05791337579617835,21,0.0,18,2
1.0,0,2,146,0.00522609096294346,21,0.20101910828025477,84,0.0,74,1
1.0,0,2,146,0.004278286052787468,21,0.1643312101910828,84,0.0,74,1
1.0,2,2,57,0.0016784045284012374,6,0.07289426751592357,5,0.0,5,1
1.0,2,2,57,0.0009543868886987427,6,0.041754140127388525,5,0.0,5,1
1.0,3,2,120,0.007108536826169946,21,0.27388535031847133,84,1.0,74,1
1.0,3,2,120,0.006121240044757454,21,0.2356687898089172,84,1.0,74,1
1.0,3,2,54,0.011485552557098664,21,0.443312101910828,84,0.0,74,1
1.0,3,2,54,0.0041400645033897185,21,0.15898089171974522,84,0.0,74,1
1.0,2,2,90,0.0031264398078062264,21,0.1197452229299363,84,1.0,74,1
1.0,2,2,90,0.0025998815243862303,21,0.09936305732484076,84,1.0,74,1
1.0,2,2,146,0.0006911077469887447,6,0.03043057324840764,70,0.0,63,1
1.0,2,2,146,0.000394918712564997,6,0.01769171974522293,70,0.0,63,1
1.0,3,2,90,0.007720660830645692,21,0.2975796178343949,84,0.0,74,1
1.0,3,2,90,0.004449417494898966,21,0.17095541401273884,84,0.0,74,1
1.0,3,2,29,0.00529849272691371,21,0.2038216560509554,84,0.0,74,1
1.0,3,2,29,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
1.0,3,2,67,0.005430132297768709,21,0.20891719745222928,84,0.0,74,1
1.0,3,2,67,0.003225169485947476,21,0.12356687898089172,84,0.0,74,1
1.0,0,2,46,0.0024352991509247676,21,0.09299235668789808,84,0.0,74,1
1.0,0,2,46,0.001729743961034687,21,0.06568152866242039,84,0.0,74,1
1.0,3,2,33,0.0031099848614493516,21,0.11910828025477707,84,1.0,74,1
1.0,3,2,33,0.002132561047850984,21,0.08127388535031847,84,1.0,74,1
1.0,2,2,148,0.002501151846244981,21,0.09554140127388534,84,0.0,74,1
1.0,2,2,148,0.0018429539919699858,21,0.07006369426751592,84,0.0,74,1
1.0,3,2,148,0.004969393799776212,21,0.19108280254777069,84,0.0,74,1
1.0,3,2,148,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
1.0,3,2,57,0.005430132297768709,21,0.20891719745222928,84,0.0,74,1
1.0,3,2,57,0.003225169485947476,21,0.12356687898089172,84,0.0,74,1
1.0,3,2,66,0.0038570394260514706,21,0.14802547770700636,84,1.0,74,1
1.0,3,2,66,0.0026755742776278547,21,0.10229299363057325,84,1.0,74,1
1.0,3,2,34,0.004288159020601592,21,0.16471337579617834,84,1.0,74,1
1.0,3,2,34,0.0029882182584084773,21,0.11439490445859873,84,1.0,74,1
1.0,3,2,120,0.005405449878233396,21,0.20796178343949043,84,1.0,74,1
1.0,3,2,120,0.003011255183308102,21,0.11528662420382166,84,1.0,74,1
1.0,3,2,90,0.007720660830645692,21,0.2975796178343949,84,0.0,74,1
1.0,3,2,90,0.004449417494898966,21,0.17095541401273884,84,0.0,74,1
1.0,3,2,66,0.006766273941946949,21,0.26063694267515924,84,0.0,74,1
1.0,3,2,66,0.003669453037583097,21,0.14076433121019108,84,0.0,74,1
1.0,3,2,57,0.008046468768511814,21,0.31019108280254776,84,0.0,74,1
1.0,3,2,57,0.00585325478838939,21,0.22529554140127386,84,0.0,74,1
1.0,2,2,57,0.000892022642006187,7,0.0463452229299363,84,0.0,74,1
1.0,2,2,57,0.0006891331534259198,7,0.03652866242038216,84,0.0,74,1
1.0,3,2,2,0.006516158757322451,21,0.25095541401273885,84,0.0,74,1
1.0,3,2,2,0.0026097544922003553,21,0.0997452229299363,84,0.0,74,1
1.0,2,2,57,0.005923780688474955,21,0.22802547770700635,84,0.0,74,1
1.0,2,2,57,0.0026986112025274797,21,0.10318471337579617,84,0.0,74,1
1.0,3,2,54,0.007766734680444941,21,0.29936305732484075,84,1.0,74,1
1.0,3,2,54,0.004146646481932468,21,0.1592356687898089,84,1.0,74,1
1.0,0,2,57,0.00131639570854999,6,0.05732484076433121,52,0.0,46,1
1.0,0,2,57,0.0010399526097544924,6,0.045434394904458594,52,0.0,46,1
1.0,0,2,90,0.005301783716185085,21,0.20394904458598725,84,0.0,74,1
1.0,0,2,90,0.002267985256368064,21,0.08651592356687898,84,0.0,74,1
1.0,0,2,90,0.004878562495886263,21,0.18756687898089172,84,0.0,74,1
1.0,0,2,90,0.0011136707694332916,21,0.0418343949044586,84,0.0,74,1
1.0,2,2,90,0.007562693345619693,21,0.2914649681528662,84,1.0,74,1
1.0,2,2,90,0.003613506219969723,21,0.13859872611464968,84,1.0,74,1
1.0,3,2,57,0.007358652010794444,21,0.2835668789808917,84,1.0,74,1
1.0,3,2,57,0.005087869413545712,21,0.1956687898089172,84,1.0,74,1
1.0,2,2,29,0.004640294872638715,21,0.17834394904458598,84,1.0,74,1
1.0,2,2,29,0.0036200881985124726,21,0.13885350318471337,84,1.0,74,1
1.0,3,2,120,0.007503455538734943,21,0.289171974522293,12,0.0,11,1
1.0,3,2,120,0.0066148884354637,21,0.25477707006369427,12,0.0,11,1
1.0,3,2,120,0.00708777068386757,21,0.27308152866242036,84,0.0,74,1
1.0,3,2,120,0.004373724741657342,21,0.16802547770700635,84,0.0,74,1
1.0,3,2,90,0.0051339432633449615,21,0.19745222929936304,84,0.0,74,1
1.0,3,2,90,0.004541565194497466,21,0.17452229299363056,84,0.0,74,1
1.0,3,2,17,0.00809583360758244,21,0.31210191082802546,84,0.0,74,0
1.0,3,2,17,0.004015006911077469,21,0.15414012738853503,84,0.0,74,0
1.0,1,2,90,0.005463042190482458,21,0.21019108280254775,84,0.0,74,1
1.0,1,2,90,0.003652998091226222,21,0.14012738853503184,84,0.0,74,1
1.0,2,2,46,0.004377015730928717,21,0.1681528662420382,84,0.0,74,1
1.0,2,2,46,0.003422628842229974,21,0.13121019108280255,84,0.0,74,1
1.0,3,2,57,0.007684459948660566,21,0.2961783439490446,84,1.0,74,1
1.0,3,2,57,0.005206345027315211,21,0.20025477707006367,84,1.0,74,1
1.0,0,2,46,0.002863160666096228,21,0.10955414012738854,84,0.0,74,1
1.0,0,2,46,0.0023366023826762324,21,0.08917197452229299,84,0.0,74,1
1.0,2,2,46,0.004607384979924965,21,0.1770700636942675,84,0.0,74,1
1.0,2,2,46,0.0029948002369512275,21,0.11464968152866242,84,0.0,74,1
1.0,3,2,73,0.006335154347396827,21,0.24394904458598726,84,0.0,74,1
1.0,3,2,73,0.003537813466728098,21,0.1356687898089172,84,0.0,74,1
1.0,2,2,46,0.0019252287237543604,21,0.0732484076433121,84,0.0,74,1
1.0,2,2,46,0.0015467649575462384,21,0.05859872611464968,84,0.0,74,1
1.0,3,2,145,0.0021720529191074835,7,0.10828025477707007,31,0.0,27,1
1.0,3,2,145,0.0018429539919699858,7,0.09235668789808917,31,0.0,27,1
1.0,3,2,81,0.009030474560652932,21,0.34828025477707003,84,0.0,74,1
1.0,3,2,81,0.004284868031330218,21,0.16458598726114648,84,0.0,74,1
1.0,2,2,116,0.01698150464029487,21,0.6560509554140127,84,0.0,74,1
1.0,2,2,116,0.014019614296057394,21,0.5414012738853503,84,0.0,74,1
1.0,0,2,120,0.005186599091686961,21,0.1994904458598726,84,0.0,74,1
1.0,0,2,120,0.002813795827025604,21,0.10764331210191083,84,0.0,74,1
1.0,3,2,46,0.00529849272691371,21,0.2038216560509554,84,1.0,74,1
1.0,3,2,46,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
1.0,3,2,57,0.006111367076943329,21,0.23528662420382163,84,0.0,74,1
1.0,3,2,57,0.0049726847890475875,21,0.19121019108280254,84,0.0,74,1
1.0,0,2,46,0.02501151846244981,21,0.9668789808917196,58,0.0,52,1
1.0,0,2,46,0.002366221286118607,21,0.09031847133757961,58,0.0,52,1
1.0,2,2,17,0.006851839663002698,21,0.2639490445859872,84,0.0,74,0
1.0,2,2,17,0.004015006911077469,21,0.15414012738853503,84,0.0,74,0
1.0,3,2,57,0.009840057921411176,21,0.37961783439490443,84,1.0,74,1
1.0,3,2,57,0.00398209701836372,21,0.15286624203821655,84,1.0,74,1
1.0,3,2,11,0.004575067465280063,21,0.17581910828025477,84,0.0,74,1
1.0,3,2,11,0.00398209701836372,21,0.15286624203821655,84,0.0,74,1
1.0,2,2,11,0.023234384255907323,21,0.8980891719745222,84,0.0,74,1
1.0,2,2,11,0.0051339432633449615,21,0.19745222929936304,84,0.0,74,1
1.0,3,2,147,0.010103337063121174,21,0.3898089171974522,84,1.0,74,1
1.0,3,2,147,0.0065819785427499505,21,0.2535031847133758,84,1.0,74,1
1.0,3,2,57,0.0026657013098137297,7,0.1321656050955414,31,0.0,27,1
1.0,3,2,57,0.0012094385572303033,7,0.0617031847133758,31,0.0,27,1
1.0,0,2,46,0.0034884486276574736,21,0.1337579617834395,84,1.0,74,1
1.0,0,2,46,0.003209043638517738,21,0.12294267515923565,84,1.0,74,1
1.0,3,2,46,0.004191897584413875,21,0.1609872611464968,84,1.0,74,1
1.0,3,2,46,0.0032087145395906006,21,0.12292993630573248,84,1.0,74,1
1.0,2,2,4,0.000526558283419996,21,0.01910828025477707,7,0.0,7,2
1.0,2,2,46,0.0020075034555387347,21,0.07643312101910828,84,1.0,74,1
1.0,3,2,127,0.007766734680444941,21,0.29936305732484075,84,1.0,74,1
1.0,3,2,127,0.003652998091226222,21,0.14012738853503184,84,1.0,74,1
1.0,0,2,46,0.0022806555650628575,21,0.08700636942675159,84,0.0,74,1
1.0,0,2,46,0.0011024814059106165,21,0.04140127388535031,84,0.0,74,1
1.0,0,2,46,0.004634305272164812,21,0.17811210191082802,84,0.0,74,1
1.0,0,2,46,0.002723655630882643,21,0.10415414012738854,84,0.0,74,1
1.0,3,2,54,0.0034884486276574736,7,0.17197452229299362,31,0.0,27,1
1.0,3,2,54,0.002501151846244981,7,0.12420382165605096,31,0.0,27,1
1.0,3,2,120,0.010906338445336668,21,0.4208917197452229,84,0.0,74,1
1.0,3,2,120,0.006901204502073323,21,0.26585987261146493,84,0.0,74,1
1.0,3,2,66,0.0027183571381557293,21,0.10394904458598726,84,0.0,74,1
1.0,3,2,66,0.0013558875798064898,21,0.051210191082802545,84,0.0,74,1
1.0,3,2,57,0.0037517277693674715,21,0.14394904458598726,84,0.0,74,1
1.0,3,2,57,0.0022214177581781082,21,0.08471337579617834,84,0.0,74,1
1.0,3,2,57,0.006719706443756993,21,0.2588343949044586,84,1.0,74,1
1.0,3,2,57,0.004761403277825314,21,0.18303184713375795,84,1.0,74,1
1.0,3,2,46,0.00398209701836372,21,0.15286624203821655,84,0.0,74,1
1.0,3,2,46,0.0028302507733824786,21,0.10828025477707007,84,0.0,74,1
1.0,2,2,33,0.005627591654051208,21,0.2165605095541401,84,0.0,74,0
1.0,2,2,33,0.0021588889620219836,21,0.08229299363057324,84,0.0,74,0
1.0,3,2,90,0.00729612321463832,21,0.2811464968152866,84,0.0,74,1
1.0,3,2,90,0.003633252155597973,21,0.13936305732484075,84,0.0,74,1
1.0,2,2,17,0.006851839663002698,21,0.2639490445859872,84,0.0,74,0
1.0,2,2,17,0.004015006911077469,21,0.15414012738853503,84,0.0,74,0
1.0,3,2,120,0.006943987362601198,21,0.267515923566879,84,0.0,74,1
1.0,3,2,120,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
1.0,2,2,57,0.005463042190482458,21,0.21019108280254775,84,0.0,74,1
1.0,2,2,57,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
1.0,1,2,81,0.008967945764496808,21,0.34585987261146495,84,0.0,74,1
1.0,1,2,81,0.006252879615612453,21,0.24076433121019108,84,0.0,74,1
1.0,3,2,90,0.005463042190482458,21,0.21019108280254775,84,0.0,74,1
1.0,3,2,90,0.004113736589218719,21,0.15796178343949044,84,0.0,74,1
1.0,2,2,56,0.0028302507733824786,21,0.10828025477707007,84,0.0,74,1
1.0,2,2,56,0.0026657013098137297,21,0.1019108280254777,84,0.0,74,1
1.0,3,2,120,0.0015138550648324885,21,0.05732484076433121,11,1.0,9,1
1.0,3,2,120,0.00131639570854999,21,0.049681528662420385,11,1.0,9,1
1.0,3,2,2,0.012209570196801158,21,0.47133757961783435,84,0.0,74,1
1.0,3,2,2,0.009741328243269927,21,0.375796178343949,84,0.0,74,1
1.0,3,2,120,0.006351609293753702,21,0.2445859872611465,84,1.0,74,1
1.0,3,2,120,0.004469163430527216,21,0.17171974522292993,84,1.0,74,1
1.0,1,2,81,0.009412229316132429,21,0.3630573248407643,84,1.0,74,1
1.0,1,2,81,0.0067794378990324485,21,0.2611464968152866,84,1.0,74,1
1.0,3,2,90,0.0062133877443559535,21,0.2392356687898089,84,1.0,74,1
1.0,3,2,90,0.0033238991640887248,21,0.12738853503184713,84,1.0,74,1
1.0,2,2,90,0.004159810439017969,21,0.1597452229299363,84,1.0,74,1
1.0,2,2,90,0.002501151846244981,21,0.09554140127388534,84,1.0,74,1
1.0,3,2,120,0.00529849272691371,21,0.2038216560509554,84,1.0,74,1
1.0,3,2,120,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
1.0,2,2,23,0.005068123477917462,21,0.1949044585987261,84,0.0,74,1
1.0,2,2,23,0.004739024550779964,21,0.1821656050955414,84,0.0,74,1
1.0,3,2,54,0.004969393799776212,21,0.19108280254777069,84,0.0,74,1
1.0,3,2,54,0.003587178305798723,21,0.1375796178343949,84,0.0,74,1
1.0,3,2,120,0.0025669716316724807,21,0.09808917197452229,3,1.0,3,1
1.0,3,2,120,0.0023366023826762324,21,0.08917197452229299,3,1.0,3,1
1.0,2,2,90,0.005140525241887711,21,0.19770700636942673,84,0.0,74,1
1.0,2,2,90,0.0023004015006911076,21,0.08777070063694267,84,0.0,74,1
1.0,3,2,90,0.005463042190482458,21,0.21019108280254775,84,0.0,74,1
1.0,3,2,90,0.004113736589218719,21,0.15796178343949044,84,0.0,74,1
1.0,2,2,57,0.0038175475547949714,21,0.1464968152866242,84,1.0,74,1
1.0,2,2,57,0.002501151846244981,21,0.09554140127388534,84,1.0,74,1
1.0,3,2,2,0.006450338971894952,21,0.2484076433121019,84,0.0,74,1
1.0,3,2,2,0.005792141117619956,21,0.22292993630573246,84,0.0,74,1
1.0,1,2,104,0.004475745409069966,21,0.17197452229299362,84,1.0,74,0
1.0,3,2,54,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
1.0,3,2,54,0.0033238991640887248,21,0.12738853503184713,84,0.0,74,1
1.0,3,2,90,0.005282037780556835,21,0.20318471337579616,84,1.0,74,1
1.0,3,2,90,0.0037122358981109722,21,0.1424203821656051,84,1.0,74,1
1.0,2,2,67,0.0032909892713749752,21,0.12611464968152866,12,0.0,11,1
1.0,2,2,67,0.0018100440992562363,21,0.06878980891719745,12,0.0,11,1
1.0,3,2,127,0.008655301783716185,21,0.33375796178343947,84,0.0,74,1
1.0,3,2,127,0.005232672941486211,21,0.20127388535031845,84,0.0,74,1
1.0,2,2,57,0.005430132297768709,21,0.20891719745222928,84,0.0,74,1
1.0,2,2,57,0.003225169485947476,21,0.12356687898089172,84,0.0,74,1
1.0,0,2,46,0.0038175475547949714,21,0.1464968152866242,84,1.0,74,1
1.0,0,2,46,0.0033238991640887248,21,0.12738853503184713,84,1.0,74,1
1.0,3,2,116,0.006123543737247416,21,0.2357579617834395,12,0.0,11,1
1.0,3,2,116,0.0030846442440597643,21,0.11812738853503185,12,0.0,11,1
1.0,3,2,90,0.0016784045284012374,7,0.08439490445859872,84,0.0,74,1
1.0,3,2,90,0.0013822154939774896,7,0.07006369426751592,84,0.0,74,1
1.0,2,2,120,0.007437635753307444,21,0.28662420382165604,84,0.0,74,1
1.0,2,2,120,0.0038175475547949714,21,0.1464968152866242,84,0.0,74,1
1.0,3,2,57,0.007108536826169946,21,0.27388535031847133,84,1.0,74,1
1.0,3,2,57,0.004969393799776212,21,0.19108280254777069,84,1.0,74,1
1.0,3,2,120,0.005463042190482458,21,0.21019108280254775,84,0.0,74,1
1.0,3,2,120,0.003652998091226222,21,0.14012738853503184,84,0.0,74,1
1.0,2,2,90,0.004969393799776212,21,0.19108280254777069,84,0.0,74,1
1.0,2,2,90,0.0038833673402224704,21,0.14904458598726114,84,0.0,74,1
1.0,3,2,149,0.008819851247284934,21,0.3401273885350318,84,0.0,74,1
1.0,3,2,149,0.005726321332192457,21,0.22038216560509552,84,0.0,74,1
1.0,3,2,11,0.009000855657210557,21,0.3471337579617834,84,0.0,74,1
1.0,3,2,11,0.004673204765352465,21,0.17961783439490445,84,0.0,74,1
1.0,3,2,90,0.00529849272691371,21,0.2038216560509554,84,1.0,74,1
1.0,3,2,90,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
1.0,2,2,57,0.003652998091226222,21,0.14012738853503184,84,0.0,74,1
1.0,2,2,57,0.0024682419535312313,21,0.09426751592356687,84,0.0,74,1
1.0,0,2,81,0.006055420259329954,21,0.23312101910828026,84,0.0,74,1
1.0,0,2,81,0.0038833673402224704,21,0.14904458598726114,84,0.0,74,1
1.0,2,2,90,0.004742315540051339,21,0.18229299363057325,84,0.0,74,1
1.0,2,2,90,0.004097281642861844,21,0.1573248407643312,84,0.0,74,1
1.0,2,2,90,0.0067794378990324485,21,0.2611464968152866,84,0.0,74,1
1.0,2,2,90,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
1.0,2,2,120,0.005453169222668334,21,0.20980891719745223,84,0.0,74,1
1.0,2,2,120,0.002359639307575857,21,0.09006369426751593,84,0.0,74,1
1.0,2,2,120,0.0067794378990324485,21,0.2611464968152866,84,0.0,74,1
1.0,2,2,120,0.0040643717501480945,21,0.15605095541401273,84,0.0,74,1
1.0,1,2,29,0.004475745409069966,21,0.17197452229299362,84,0.0,74,1
1.0,1,2,29,0.0034884486276574736,21,0.1337579617834395,84,0.0,74,1
1.0,2,2,46,0.000803001382215494,6,0.035243312101910826,54,0.0,48,1
1.0,2,2,46,0.0006055420259329954,6,0.026751592356687896,54,0.0,48,1
1.0,3,2,90,0.004288159020601592,21,0.16471337579617834,84,1.0,74,1
1.0,3,2,90,0.0029882182584084773,21,0.11439490445859873,84,1.0,74,1
1.0,1,2,108,0.007766734680444941,21,0.29936305732484075,84,1.0,74,1
1.0,1,2,108,0.0066148884354637,21,0.25477707006369427,84,1.0,74,1
1.0,0,2,46,0.004475745409069966,21,0.17197452229299362,84,1.0,74,1
1.0,0,2,46,0.003159349700519976,21,0.12101910828025478,84,1.0,74,1
1.0,2,2,90,0.003159349700519976,21,0.12101910828025478,84,1.0,74,1
1.0,2,2,90,0.002501151846244981,21,0.09554140127388534,84,1.0,74,1
1.0,2,2,120,0.006121240044757454,21,0.2356687898089172,84,0.0,74,1
